candidate_id,name,party,municipality,priority_number,priority_title,priority_description,priority_full_text
8595,Per Paludan Hansen,V,Frederiksberg Kommune,1,"Kommunal velfærd til de, der har mest behov","De kommunale velfærdsydelser skal sikre at alle borgere får muligheden for at leve deres liv, derfor skal velfærdsydelserne prioriteres til de, der har størst behov for fællesskabets bistand.","Kommunal velfærd til de, der har mest behov : De kommunale velfærdsydelser skal sikre at alle borgere får muligheden for at leve deres liv, derfor skal velfærdsydelserne prioriteres til de, der har størst behov for fællesskabets bistand."
8595,Per Paludan Hansen,V,Frederiksberg Kommune,2,Styrke fællesskaberne,"Det er fællesskaberne, der binder os sammen, derfor skal kommunen sikre rammer, der fremmer fællesskaber mellem mennesker.","Styrke fællesskaberne : Det er fællesskaberne, der binder os sammen, derfor skal kommunen sikre rammer, der fremmer fællesskaber mellem mennesker."
8595,Per Paludan Hansen,V,Frederiksberg Kommune,3,Grøn omstilling,Frederiksbergs farve er grøn - det forpligter! Kommunen skal understøtte at den grønne omstilling af vores by fortsætter.,Grøn omstilling : Frederiksbergs farve er grøn - det forpligter! Kommunen skal understøtte at den grønne omstilling af vores by fortsætter.
6916,Eva Bechmann,Æ,Frederiksberg Kommune,1,"Ældrepleje, hjemmepleje og plejehjem","Der skal priorters mere og bedre hjælp i borgerens hjem. 20-30 min. er ikke nok. Samt prioriteres hovedrengøring 1-2 gange årligt.
I plejen med ældre taler nogle medarbejderne meget dårligt dansk, hvilket giver forvirring og misforståelser mellem medarbejder og beboer. Der skal kræves et vist forståeligt niveau. Bedre uddannet personale.","Ældrepleje, hjemmepleje og plejehjem : Der skal priorters mere og bedre hjælp i borgerens hjem. 20-30 min. er ikke nok. Samt prioriteres hovedrengøring 1-2 gange årligt.
I plejen med ældre taler nogle medarbejderne meget dårligt dansk, hvilket giver forvirring og misforståelser mellem medarbejder og beboer. Der skal kræves et vist forståeligt niveau. Bedre uddannet personale."
6916,Eva Bechmann,Æ,Frederiksberg Kommune,2,Parkeringspladser,"Reserverede p-pladser for elbiler skal afskaffes. disse står tit tomme, og elbiler holder på de andre p-pladser. Der skal være lige adgang til parkering for borgerne på Frederiksberg. 
Der ikke nedlægges parkeringspladser.","Parkeringspladser : Reserverede p-pladser for elbiler skal afskaffes. disse står tit tomme, og elbiler holder på de andre p-pladser. Der skal være lige adgang til parkering for borgerne på Frederiksberg. 
Der ikke nedlægges parkeringspladser."
6916,Eva Bechmann,Æ,Frederiksberg Kommune,3,Central affaldssortering,"Vi skal indføre central affaldssortering - det giver ingen mening, at borgere f.eks. i etagebyggeri, skal opbevare 5-10 bøtter i køkkenet for at sortere, for derefter at afleveres det i lige så mange bøtter i et affaldsskur.","Central affaldssortering : Vi skal indføre central affaldssortering - det giver ingen mening, at borgere f.eks. i etagebyggeri, skal opbevare 5-10 bøtter i køkkenet for at sortere, for derefter at afleveres det i lige så mange bøtter i et affaldsskur."
1461,Rasmus Holme,Ø,Frederiksberg Kommune,1,Mere velfærd,"Jeg vil kæmpe for endnu bedre daginstitutioner, folkeskoler og plejehjem/hjemmepleje. 
Her vil jeg prioritere at styrke normeringerne i hele velfærdssamfundet, så der er flere hænder til både børn, ældre og udsatte og prioritere bedre løn- og arbejdsforhold for vores pædagoger, lærere og SOSU'er. 
Det kræver massive investeringer og derfor vælger jeg velfærd frem for skattelettelser.","Mere velfærd : Jeg vil kæmpe for endnu bedre daginstitutioner, folkeskoler og plejehjem/hjemmepleje. 
Her vil jeg prioritere at styrke normeringerne i hele velfærdssamfundet, så der er flere hænder til både børn, ældre og udsatte og prioritere bedre løn- og arbejdsforhold for vores pædagoger, lærere og SOSU'er. 
Det kræver massive investeringer og derfor vælger jeg velfærd frem for skattelettelser."
1461,Rasmus Holme,Ø,Frederiksberg Kommune,2,Hurtigere klimahandling,"Klimakrisen buldrer afsted og Frederiksberg skal tage sin del af ansvaret. 
Derfor skal vi have bredere cykelstier, flere solceller og flere træer. 
På den måde kan vi på Frederiksberg bidrage til at mindske vores CO2-aftryk, men også styrke biodiversiteten, skabe renere luft og mere plads til liv og leg.","Hurtigere klimahandling : Klimakrisen buldrer afsted og Frederiksberg skal tage sin del af ansvaret. 
Derfor skal vi have bredere cykelstier, flere solceller og flere træer. 
På den måde kan vi på Frederiksberg bidrage til at mindske vores CO2-aftryk, men også styrke biodiversiteten, skabe renere luft og mere plads til liv og leg."
1461,Rasmus Holme,Ø,Frederiksberg Kommune,3,Billigere boliger,"Boligmarkedet stikker af fra folk med almindelige indkomster og jeg er oprigtigt bange for, at Frederiksberg i fremtiden vil blive en rigmandsby, hvis ikke vi gør noget. 
Derfor vil jeg arbejde for flere almene boliger, flere billige non-profit kollegier og seniorbofællesskaber, så Frederiksberg bliver en by med boliger, som alle har råd til.","Billigere boliger : Boligmarkedet stikker af fra folk med almindelige indkomster og jeg er oprigtigt bange for, at Frederiksberg i fremtiden vil blive en rigmandsby, hvis ikke vi gør noget. 
Derfor vil jeg arbejde for flere almene boliger, flere billige non-profit kollegier og seniorbofællesskaber, så Frederiksberg bliver en by med boliger, som alle har råd til."
1462,Bianca Vitting,Ø,Frederiksberg Kommune,1,STÆRKE FOLKESKOLER,"I dag er vores årlige udgift pr. elev på Frederiksberg en af de laveste blandt alle landets kommuner. Det er ikke godt nok. Jeg vil arbejde for, at vi investerer i flere to-lærertimer og giver klasselærerne ekstra forberedelsestid. Jeg vil afskaffe 1. maj-ordningen, så børnene går fra børnehave til 0. klasse i august måned.","STÆRKE FOLKESKOLER : I dag er vores årlige udgift pr. elev på Frederiksberg en af de laveste blandt alle landets kommuner. Det er ikke godt nok. Jeg vil arbejde for, at vi investerer i flere to-lærertimer og giver klasselærerne ekstra forberedelsestid. Jeg vil afskaffe 1. maj-ordningen, så børnene går fra børnehave til 0. klasse i august måned."
1462,Bianca Vitting,Ø,Frederiksberg Kommune,2,VÆRDIGHED PÅ HANDICAPOMRÅDET,"Alle mennesker har værdi og kan bidrage til samfundet. Jeg arbejder for en stærk specialskole, botilbud med flere uddannede socialpædagoger og en håndholdt indsats for at få flere unge med handicap ind på arbejdsmarkedet. Vi skal sikre den nødvendige hjælp – uden afslag og lange omveje.","VÆRDIGHED PÅ HANDICAPOMRÅDET : Alle mennesker har værdi og kan bidrage til samfundet. Jeg arbejder for en stærk specialskole, botilbud med flere uddannede socialpædagoger og en håndholdt indsats for at få flere unge med handicap ind på arbejdsmarkedet. Vi skal sikre den nødvendige hjælp – uden afslag og lange omveje."
1462,Bianca Vitting,Ø,Frederiksberg Kommune,3,ET GODT SENIORLIV,"Aktiviteter, der forebygger ensomhed blandt ældre, skal prioriteres højere. Vi skal have flere specialiserede plejehjemspladser til ældre med demens, og vi skal støtte op om pårørende til demensramte. Flere ansatte og faste teams i ældreplejen skal sikre tryghed og omsorg.","ET GODT SENIORLIV : Aktiviteter, der forebygger ensomhed blandt ældre, skal prioriteres højere. Vi skal have flere specialiserede plejehjemspladser til ældre med demens, og vi skal støtte op om pårørende til demensramte. Flere ansatte og faste teams i ældreplejen skal sikre tryghed og omsorg."
1463,Emil Samaras,Ø,Frederiksberg Kommune,1,Flere almene boliger & ungdomsboliger!,"Byen knækker midt over, hvis den kun ejes af de rige. I årtier har vi fejlet i at bygge nok til folk med små indkomster. Frederiksberg er nr. 1 studieby i Danmark, og hvis vi bygger mere billigt, kan vi sammen fremtidssikre vores by, så børn som min bror også kan vokse op og bo her, hvor vi er født.","Flere almene boliger & ungdomsboliger! : Byen knækker midt over, hvis den kun ejes af de rige. I årtier har vi fejlet i at bygge nok til folk med små indkomster. Frederiksberg er nr. 1 studieby i Danmark, og hvis vi bygger mere billigt, kan vi sammen fremtidssikre vores by, så børn som min bror også kan vokse op og bo her, hvor vi er født."
1463,Emil Samaras,Ø,Frederiksberg Kommune,2,Flere grønne områder i byen!,"Frederiksberg skal fortsat være grøn by med plads til liv og leg. Jeg bor ved Nordens Plads, hvor den grønne forandring har måtte vente, fordi det var vigtigere med parkeringspladser. Det kan vi godt gøre bedre!","Flere grønne områder i byen! : Frederiksberg skal fortsat være grøn by med plads til liv og leg. Jeg bor ved Nordens Plads, hvor den grønne forandring har måtte vente, fordi det var vigtigere med parkeringspladser. Det kan vi godt gøre bedre!"
1463,Emil Samaras,Ø,Frederiksberg Kommune,3,Mere hjælp til byens udsatte!,"Vi er så rig en by, at vi selvfølgelig skal hjælpe vores hjemløse og udsatte. I Enhedslisten har vi fået sociolancen til Frederiksberg, som hjælper de svageste. Den skal køre endnu mere, og der skal være flere tilbud til særligt sårbare børn og unge, så alle f.eks. har råd til at gå til fodbold og deltage i foreningslivet i vores by.","Mere hjælp til byens udsatte! : Vi er så rig en by, at vi selvfølgelig skal hjælpe vores hjemløse og udsatte. I Enhedslisten har vi fået sociolancen til Frederiksberg, som hjælper de svageste. Den skal køre endnu mere, og der skal være flere tilbud til særligt sårbare børn og unge, så alle f.eks. har råd til at gå til fodbold og deltage i foreningslivet i vores by."
1464,Pil Yildiz,Ø,Frederiksberg Kommune,1,"Tid, faglighed og tillid i velfærden","En bæredygtig velfærd kræver tilstrækkelige normeringer, stabile rammer og tillid til de fagprofessionelles dømmekraft. Tid til relationer og faglig fordybelse er afgørende for kvalitet og trivsel.","Tid, faglighed og tillid i velfærden : En bæredygtig velfærd kræver tilstrækkelige normeringer, stabile rammer og tillid til de fagprofessionelles dømmekraft. Tid til relationer og faglig fordybelse er afgørende for kvalitet og trivsel."
1464,Pil Yildiz,Ø,Frederiksberg Kommune,2,Inklusion med faglighed og realistiske rammer,"Inklusion skal bygge på dokumenteret viden, tværfagligt samarbejde og differentieret støtte. Alle børn og unge skal have adgang til lærings- og fritidsmiljøer, der matcher deres udviklingsbehov.","Inklusion med faglighed og realistiske rammer : Inklusion skal bygge på dokumenteret viden, tværfagligt samarbejde og differentieret støtte. Alle børn og unge skal have adgang til lærings- og fritidsmiljøer, der matcher deres udviklingsbehov."
1464,Pil Yildiz,Ø,Frederiksberg Kommune,3,Socialt ansvarlig grøn omstilling,"Klimainitiativer skal forankres i social bæredygtighed og borgerinddragelse. Investeringer i energi, byrum og transport skal mindske ulighed, styrke fællesskaber og fremme lokal livskvalitet.","Socialt ansvarlig grøn omstilling : Klimainitiativer skal forankres i social bæredygtighed og borgerinddragelse. Investeringer i energi, byrum og transport skal mindske ulighed, styrke fællesskaber og fremme lokal livskvalitet."
1465,Palle Bisgaard,Ø,Frederiksberg Kommune,1,Et Frederiksberg med plads til alle indkomster og erhverv,"Boligpriserne er stukket helt af og det skaber mere ulighed og mindre mangfoldighed. Velfærdsarbejdere, skolelærere og håndværkere kan snart ikke etablerer sig i vores by. Det skal vi ændre, ved at bygge mere alment, flere ungdoms- og ældreboliger og sørge for at der bliver plads til flere andelsboliger.","Et Frederiksberg med plads til alle indkomster og erhverv : Boligpriserne er stukket helt af og det skaber mere ulighed og mindre mangfoldighed. Velfærdsarbejdere, skolelærere og håndværkere kan snart ikke etablerer sig i vores by. Det skal vi ændre, ved at bygge mere alment, flere ungdoms- og ældreboliger og sørge for at der bliver plads til flere andelsboliger."
1465,Palle Bisgaard,Ø,Frederiksberg Kommune,2,Frederiksberg kan blive grønnere og et endnu bedre sted at bo.,"Byggeri står for 40 % af vores CO2 udledning i Danmark, og når Frederiksberg skal bidrage til den grønne omstilling, skal vi bygge mindre nyt og renovere mere. VI skal bygge grønnere når vi skal bygge, og bruge de materialer der belaster klimaet mindst.","Frederiksberg kan blive grønnere og et endnu bedre sted at bo. : Byggeri står for 40 % af vores CO2 udledning i Danmark, og når Frederiksberg skal bidrage til den grønne omstilling, skal vi bygge mindre nyt og renovere mere. VI skal bygge grønnere når vi skal bygge, og bruge de materialer der belaster klimaet mindst."
1465,Palle Bisgaard,Ø,Frederiksberg Kommune,3,Arbejdslivs kriminalitet er voksende i Danmark og det skal vi stoppe.,"Vi har brug for udenlandsk arbejdskraft, men desværre ser vi oftere og oftere bagmænd der skrupelløst udnytter udenlandske kollegaer. Det må ikke ske for vores skatte kroner. Derfor skal vi øge kontrol og sanktioner, og skærpe de krav vi har til virksomheder der arbejder for offentlige midler.","Arbejdslivs kriminalitet er voksende i Danmark og det skal vi stoppe. : Vi har brug for udenlandsk arbejdskraft, men desværre ser vi oftere og oftere bagmænd der skrupelløst udnytter udenlandske kollegaer. Det må ikke ske for vores skatte kroner. Derfor skal vi øge kontrol og sanktioner, og skærpe de krav vi har til virksomheder der arbejder for offentlige midler."
1466,Tone Høybye,Ø,Frederiksberg Kommune,1,Flere billige boliger til almindelige mennesker,"Priserne på boligmarkedet er stukket helt af og er kun tilgængelig for formuende mennesker. Samtidig er privat udlejning blevet en profitabel forretning med skyhøje huslejer. 
Derfor vil jeg arbejde for at boliger på Frederiksberg er til alle mennesker, til alle aldre og til alle livsfaser samt sætte en stopper for spekulation med boliger.","Flere billige boliger til almindelige mennesker : Priserne på boligmarkedet er stukket helt af og er kun tilgængelig for formuende mennesker. Samtidig er privat udlejning blevet en profitabel forretning med skyhøje huslejer. 
Derfor vil jeg arbejde for at boliger på Frederiksberg er til alle mennesker, til alle aldre og til alle livsfaser samt sætte en stopper for spekulation med boliger."
1466,Tone Høybye,Ø,Frederiksberg Kommune,2,Byen for mennesker,"Biler, bilkøer, p-pladser, trafik og trafikstøj fylder alt for meget i bybilledet. Jeg vil arbejde for at byen tilegnes de mennesker, der bor der. Gader skal ensrettes eller blændes, cykelstier skal være bredere, busser skal køre i deres eget spor og p-pladser skal omdannes til legepladser og små grønne lommer, hvor man kan slå sig ned. Byen skal være for mennesker, ikke biler.","Byen for mennesker : Biler, bilkøer, p-pladser, trafik og trafikstøj fylder alt for meget i bybilledet. Jeg vil arbejde for at byen tilegnes de mennesker, der bor der. Gader skal ensrettes eller blændes, cykelstier skal være bredere, busser skal køre i deres eget spor og p-pladser skal omdannes til legepladser og små grønne lommer, hvor man kan slå sig ned. Byen skal være for mennesker, ikke biler."
1466,Tone Høybye,Ø,Frederiksberg Kommune,3,Stærke folkeskoler for alle børn,"Jeg vil arbejde for at folkeskolen bliver et tilbud for alle børn, både de bogligt stærke og de mindre bogligt stærke. Skolen er blevet for akademiseret, så især drenge ikke kan finde deres plads i den. Skoledagene er stadig for lange og ensformige, og der er for få lærere til for mange børn. Skolerne skal have flere ressourcer og lærerne tid og ro til at fokusere på kerneopgaven.","Stærke folkeskoler for alle børn : Jeg vil arbejde for at folkeskolen bliver et tilbud for alle børn, både de bogligt stærke og de mindre bogligt stærke. Skolen er blevet for akademiseret, så især drenge ikke kan finde deres plads i den. Skoledagene er stadig for lange og ensformige, og der er for få lærere til for mange børn. Skolerne skal have flere ressourcer og lærerne tid og ro til at fokusere på kerneopgaven."
7381,Rosa Agersnap Bone,Ø,Frederiksberg Kommune,1,Et Frederiksberg hvor vi har råd til at bo,"Frederiksberg skal fortsat være en blandet by, hvor vi alle har råd til at bo. Men i dag ser vi at store investorer opkøber dele af byen og tjener kassen ved at presse priserne i vejret. Vi skal i stedet sikre flere almene boliger, ungdomsboliger og ældreboliger, hvor huslejen er til at betale – netop fordi de ikke er skabt til profit, men til mennesker.","Et Frederiksberg hvor vi har råd til at bo : Frederiksberg skal fortsat være en blandet by, hvor vi alle har råd til at bo. Men i dag ser vi at store investorer opkøber dele af byen og tjener kassen ved at presse priserne i vejret. Vi skal i stedet sikre flere almene boliger, ungdomsboliger og ældreboliger, hvor huslejen er til at betale – netop fordi de ikke er skabt til profit, men til mennesker."
7381,Rosa Agersnap Bone,Ø,Frederiksberg Kommune,2,Et Frederiksberg der går forrest i den grønne omstilling,"Frederiksberg er en grøn kommune – men vi kan mere. Vi skal skabe en by med mindre af den bilos, der skader vores helbred, og flere grønne områder med bynatur og biodiversitet. Hvor regeringen tøver, bør vi vise vejen – fx ved at sikre et CO2-neutralt Frederiksberg! Et grønnere Frederiksberg er både sundere at leve i og gavner kloden og kommende generationer.","Et Frederiksberg der går forrest i den grønne omstilling : Frederiksberg er en grøn kommune – men vi kan mere. Vi skal skabe en by med mindre af den bilos, der skader vores helbred, og flere grønne områder med bynatur og biodiversitet. Hvor regeringen tøver, bør vi vise vejen – fx ved at sikre et CO2-neutralt Frederiksberg! Et grønnere Frederiksberg er både sundere at leve i og gavner kloden og kommende generationer."
7381,Rosa Agersnap Bone,Ø,Frederiksberg Kommune,3,Et Frederiksberg hvor ingen står udenfor,"Alle skal have muligheden for at være en del af et fællesskab. Uanset om det er i et nyt ungdomshus, på fodboldbanen eller i bibliotekets sprogcafé, har vi brug for steder, hvor mennesker kan mødes på tværs af baggrunde og bygge bro. Vi skal støtte de mange frivillige initiativer, der giver hverdagen mening og hjælper med at bekæmpe ensomhed og mistrivsel.","Et Frederiksberg hvor ingen står udenfor : Alle skal have muligheden for at være en del af et fællesskab. Uanset om det er i et nyt ungdomshus, på fodboldbanen eller i bibliotekets sprogcafé, har vi brug for steder, hvor mennesker kan mødes på tværs af baggrunde og bygge bro. Vi skal støtte de mange frivillige initiativer, der giver hverdagen mening og hjælper med at bekæmpe ensomhed og mistrivsel."
1467,Mads-Emil Gaardsvig Christensen,Ø,Frederiksberg Kommune,1,EN BY MED BEDRE PLADS TIL AT GÅ OG CYKLE,"Vi skal have et Frederiksberg med brede fortove, så der er plads til at gå en tur og stoppe op og snakke sammen, uden at man blokerer for alle andre på fortovet. Cykelstierne skal være bredere, så du ikke længere bliver fanget af en ladcykel, der kører foran dig.","EN BY MED BEDRE PLADS TIL AT GÅ OG CYKLE : Vi skal have et Frederiksberg med brede fortove, så der er plads til at gå en tur og stoppe op og snakke sammen, uden at man blokerer for alle andre på fortovet. Cykelstierne skal være bredere, så du ikke længere bliver fanget af en ladcykel, der kører foran dig."
1467,Mads-Emil Gaardsvig Christensen,Ø,Frederiksberg Kommune,2,EN GRØN OG BILFRI HOSPITALSGRUND,"Når du om nogle år skal gå en tur i den nye bydel på hospitalsgrunden, skal du opleve en grøn oase, hvor der er plads til, at børn kan løbe rundt og lege trygt og frit uden at skulle frygte, at en bil brat afbryder dem.","EN GRØN OG BILFRI HOSPITALSGRUND : Når du om nogle år skal gå en tur i den nye bydel på hospitalsgrunden, skal du opleve en grøn oase, hvor der er plads til, at børn kan løbe rundt og lege trygt og frit uden at skulle frygte, at en bil brat afbryder dem."
1467,Mads-Emil Gaardsvig Christensen,Ø,Frederiksberg Kommune,3,FRA GRÅT TIL GRØNT,"Hvor der i dag er parkering, skal det grønne blomstre frem. Vi skal have færre
parkeringspladser og flere træer. I fremtiden skal der være grønne lommeparker fordelt rundt på hele Frederiksberg, så alle har naturtæt på.","FRA GRÅT TIL GRØNT : Hvor der i dag er parkering, skal det grønne blomstre frem. Vi skal have færre
parkeringspladser og flere træer. I fremtiden skal der være grønne lommeparker fordelt rundt på hele Frederiksberg, så alle har naturtæt på."
1468,Mia Michelle Haugaard,Ø,Frederiksberg Kommune,1,For rt Frederiksberg der sætter børn først,"Som mor, der nydeligt skulle afleverer mit barn for førstegang i vuggestue, ved jeg, hvor vigtigt det er at kunne gå derfra med ro i maven og vished om, at der er tid, omsorg og ressourcer nok. Derfor vil jeg kæmpe for flere pædagoger på stuerne og mere støtte til dem. Børnene skal mødes med nærvær og tryghed, og vi skal skabe inspirerende legepladser, så alle børn får en god start i livet.","For rt Frederiksberg der sætter børn først : Som mor, der nydeligt skulle afleverer mit barn for førstegang i vuggestue, ved jeg, hvor vigtigt det er at kunne gå derfra med ro i maven og vished om, at der er tid, omsorg og ressourcer nok. Derfor vil jeg kæmpe for flere pædagoger på stuerne og mere støtte til dem. Børnene skal mødes med nærvær og tryghed, og vi skal skabe inspirerende legepladser, så alle børn får en god start i livet."
1468,Mia Michelle Haugaard,Ø,Frederiksberg Kommune,2,"Et grønnere Frederiksberg, Grønne åndehuller og ren luft,for vores børns fremtid","Børn skal kunne lege uden at blive udsat for unødig forurening. Vi skal have flere grønne områder, renere luft og mindre trafikstøj, så byen bliver sundere og mere levende. Samtidig skal vi investere i sikre cykelstier, trygge skoleveje og klimavenlige løsninger, der fremtidssikrer Frederiksberg. Vores børn fortjener en by, hvor natur og livskvalitet går hånd i hånd.","Et grønnere Frederiksberg, Grønne åndehuller og ren luft,for vores børns fremtid : Børn skal kunne lege uden at blive udsat for unødig forurening. Vi skal have flere grønne områder, renere luft og mindre trafikstøj, så byen bliver sundere og mere levende. Samtidig skal vi investere i sikre cykelstier, trygge skoleveje og klimavenlige løsninger, der fremtidssikrer Frederiksberg. Vores børn fortjener en by, hvor natur og livskvalitet går hånd i hånd."
1468,Mia Michelle Haugaard,Ø,Frederiksberg Kommune,3,En værdig beskæftigelsesindsats,"Som beskæftigelseskonsulent ser jeg hver dag, hvordan alt for mange borgere mødes med mistillid og kontrol frem for støtte. Det skal ændres. Jeg vil arbejde for en menneskelig beskæftigelsesindsats, hvor borgerne får frihed til at vælge de forløb, der giver mening for dem. Vi skal investere i opkvalificering og møde mennesker med tillid og respekt. Vi skal bruge penge på at hjælpe, ikke  kontrol.","En værdig beskæftigelsesindsats : Som beskæftigelseskonsulent ser jeg hver dag, hvordan alt for mange borgere mødes med mistillid og kontrol frem for støtte. Det skal ændres. Jeg vil arbejde for en menneskelig beskæftigelsesindsats, hvor borgerne får frihed til at vælge de forløb, der giver mening for dem. Vi skal investere i opkvalificering og møde mennesker med tillid og respekt. Vi skal bruge penge på at hjælpe, ikke  kontrol."
1469,Daniel Panduro,Ø,Frederiksberg Kommune,1,,,"/19 | økonomi | Frederiksberg Kommune Flere opgaver i den offentlige sektor skal fremover løses af private virksomheder Uenig Daniels svar Enig ""Ja, selvejende organisationer skal have plads på Frederiksberg. Men jeg ønsker ikke at store udenlandske koncerner kan skabe profit på vores fælles velfærd."" - Daniel Panduro"
1469,Daniel Panduro,Ø,Frederiksberg Kommune,2,,,"/19 | social & velfærd | Frederiksberg Kommune Offentlige institutioner tager for mange hensyn til religiøse minoriteter, for eksempel ved at tilbyde måltider uden svinekød Uenig Daniels svar Enig ""Ja. Man må gerne forvente halal og vegetarmad, men man må ikke diskriminere for eksempel på køn."" - Daniel Panduro"
1469,Daniel Panduro,Ø,Frederiksberg Kommune,3,,,"/19 | trafik & transport | Frederiksberg Kommune Investering i vejnettet haster mere end investering i kollektiv trafik Uenig Daniels svar Enig ""Nej. Offentlig transport skal udbygges og gøres bådebedre og billigere."" - Daniel Panduro Vis alle Daniel Panduros mærkesag"
1469,Daniel Panduro,Ø,Frederiksberg Kommune,1,I dag kl. 12,44,"Uddannelse til alle omkring vores børn og unge : Det er udøve pædagogisk arbejde, om det er i et børnehus eller i en skole kræver kompetence og uddannelse. Derfor skal vi være langt bedre til at sende vores u-uddannede på pædagog- og læreruddannelse. Særligt her, når det om få år bliver gratis at gå på ""meritten"". Om Daniel Panduro Uddannelse Kandidat-/masteruddannelse Bopæl Frederiksberg Valgt første gang Kommunalvalg 2013 Stillede op første gang Kommunalvalg 2013 KV25 lige nu KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget KV25 I dag kl. 12:26 Spillet om borgmesterposten står åbent: Nu bliver S mødt af krav om massive børneinvesteringer KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 KV25 I dag kl. 10:53 Klaus er ene mand på sin egen liste: ’Jeg har ikke været nem at putte ind i et parti’ KV25 I dag kl. 10:10 Det lugter af drama og målfoto: Anders og Anders i hård duel om magten i skandaleramt region KV25 I dag kl. 07:20 ’Hvis vi skal gøre nogen til borgmester, må de til lommerne’: Nyt børne-krav skruer op for valgdrama KV25 I dag kl. 06:24 Nej til homovielser kan koste vestjysk stemmesluger borgmesterposten - igen KV25 I går kl. 21:36 14-årige Lucas blander sig i KV-debatten: 'Unge bliver ofte overset' Nyhedsoverblik Penge I dag kl. 13:08 Efter massiv kritik tager erhvervsmand Novos nye bestyrelsesformand i forsvar Kultur 53 min. siden Sigurd Barrett efterlyste sin far for 21 år siden - i år fik han et gennembrud KV25 25. okt kl. 06:21 Langsomme ambulancer skal have bøder, mener DF-kandidat Liveblog Klima 6. nov kl. 15:14 Aarhus-demonstranter slår et slag for lokale klimaløsninger Liveblog Indland 19 min. siden 'Historisk' lang strejke fortsætter KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 Penge I dag kl. 08:40 MILLIONER MILLIARDER: Lakridskongen abdicerer og har solgt sin sidste lakrids. Forklaringen bag lyder velkendt KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget Natur I går kl. 17:00 Forskere gør banebrydende RNA-fund i pivgammel mammut Vejret I dag kl. 11:33 Se de flotte billeder af efterårets hidtil koldeste morgen 8 billeder Gå til forsiden af dr.dk Nyheder Seneste nyt Regionalt Sport Vejret Ultra Nyt TV & Radio TV-Guide TV-programmer Se live-TV Gensyn Ultra Ramasjang Hør radio Services Mit DR-login Apps Tilgængelighed Nyhedsbreve Kontakt DR Tip os fortroligt DR og dine data Børn Ultra DR Lær Om DR Nyt fra DR Job i DR Presse Beredskab DR Koncerthuset Rundvisninger Vilkår på dr.dk Etik og rettelser Privatlivs­politik Vi tager ansvar for indholdet og er tilmeldt Pressenævnet DR Emil Holms Kanal 20 0999 København C Tlf. 35 20 30 40 Kontakt DR"
9114,Tilde Nordin Dræger,Ø,Frederiksberg Kommune,1,Billige Boiliger,"Jeg ønsker vi bygger almene boliger frem for andre boliger. 
Almene boliger er billigere, hvilket betyder, at huslejen er omkostningsbestemt og udelukkende skal dække udgifter til drift, vedligeholdelse.
Jeg arbejder selv som vicevært i et almene boligselskab på Frederiksberg","Billige Boiliger : Jeg ønsker vi bygger almene boliger frem for andre boliger. 
Almene boliger er billigere, hvilket betyder, at huslejen er omkostningsbestemt og udelukkende skal dække udgifter til drift, vedligeholdelse.
Jeg arbejder selv som vicevært i et almene boligselskab på Frederiksberg"
9114,Tilde Nordin Dræger,Ø,Frederiksberg Kommune,2,Værdig Ældrepleje,"Ældreområdet skal forbedres på Frederiksberg.
Jeg må indrømme dengang jeg arbejde på et plejehjem i vores kommune var jeg langtfra tilfreds bed den rengøring og pleje vores ældre fik.  
Dette var ikke begrund af personalet men begrund af budget, som kun gjorde væres at af det var et privat plejehjem","Værdig Ældrepleje : Ældreområdet skal forbedres på Frederiksberg.
Jeg må indrømme dengang jeg arbejde på et plejehjem i vores kommune var jeg langtfra tilfreds bed den rengøring og pleje vores ældre fik.  
Dette var ikke begrund af personalet men begrund af budget, som kun gjorde væres at af det var et privat plejehjem"
9114,Tilde Nordin Dræger,Ø,Frederiksberg Kommune,3,Grønt Fredriksberg,"Vi har brug for en pæn of grøn kommune med plads til os men også et rigt dyreliv. Jeg har personligt set mindre og mindre sommerfugle, mariehøns osv. gennem mit (korte) liv","Grønt Fredriksberg : Vi har brug for en pæn of grøn kommune med plads til os men også et rigt dyreliv. Jeg har personligt set mindre og mindre sommerfugle, mariehøns osv. gennem mit (korte) liv"
9115,Birgit Bech,Ø,Frederiksberg Kommune,1,Fællesskab,"Jeg prioriterer fællesskab noget højere end individualitet- ikke at undervurdere individet, idet vi alle er fundamentet for fællesskab. Vi kan mere, når vi løfter i flok. 
Grundlaget for de fælles løsninger er bl.a. skatten, vi alle betaler til, og som finansierer den velfærd, vi alle har gavn af - ALLE!!","Fællesskab : Jeg prioriterer fællesskab noget højere end individualitet- ikke at undervurdere individet, idet vi alle er fundamentet for fællesskab. Vi kan mere, når vi løfter i flok. 
Grundlaget for de fælles løsninger er bl.a. skatten, vi alle betaler til, og som finansierer den velfærd, vi alle har gavn af - ALLE!!"
